ItemId,InvoiceId,ProductId,Description,Price
1764,100764,3760,innovate dot-com convergence,616.31
1765,100765,1253,expedite seamless networks,727.57
1766,100766,6821,revolutionize granular paradigms,2525.35
1767,100767,640,disintermediate granular users,2243.66
1768,100768,8087,seize innovative functionalities,4171.05
1769,100769,5121,incubate real-time web services,2205.07
1770,100770,3712,syndicate real-time initiatives,1238.65
1771,100771,8854,integrate leading-edge supply-chains,2352.46
1772,100772,8159,harness granular e-business,2088.21
1773,100773,5891,expedite scalable portals,4983.05
1774,100774,8552,unleash customized experiences,3077.42
1775,100775,4438,exploit impactful supply-chains,4335.60
1776,100776,5972,cultivate killer e-commerce,4471.78
1777,100777,7893,recontextualize e-business methodologies,4535.48
1778,100778,5685,e-enable dynamic mindshare,3907.22
1779,100779,3722,morph cutting-edge bandwidth,3287.71
1780,100780,8269,deploy dynamic metrics,2280.82
1781,100781,6091,benchmark e-business communities,2610.29
1782,100782,8868,cultivate sticky deliverables,2556.36
1783,100783,0405,whiteboard dynamic content,2062.44
1784,100784,7806,synthesize compelling action-items,944.06
1785,100785,0719,unleash B2B mindshare,940.50
1786,100786,9024,synthesize killer technologies,4430.95
1787,100787,0125,iterate user-centric markets,3815.23
1788,100788,0883,drive out-of-the-box users,2643.68
1789,100789,8010,whiteboard next-generation e-services,3695.66
1790,100790,3925,architect granular networks,4392.79
1791,100791,0753,aggregate viral paradigms,2660.63
1792,100792,2891,envisioneer holistic portals,2407.29
1793,100793,7727,enhance holistic interfaces,2138.00
1794,100794,0351,brand 24/7 synergies,4178.17
1795,100795,096,matrix clicks-and-mortar architectures,3675.02
1796,100796,8878,enable frictionless technologies,2853.19
1797,100797,1475,incentivize end-to-end systems,2727.70
1798,100798,8417,benchmark vertical e-services,1699.95
1799,100799,1811,iterate 24/7 e-commerce,1086.74
1800,100800,4262,revolutionize dot-com web services,3375.36
1801,100801,8361,empower proactive functionalities,4948.09
1802,100802,2061,matrix revolutionary users,3912.55
1803,100803,5524,synergize cross-media deliverables,4256.63
1804,100804,8522,integrate bleeding-edge e-commerce,4626.79
1805,100805,0001,repurpose frictionless users,2139.16
1806,100806,9775,implement plug-and-play infrastructures,697.74
1807,100807,0390,expedite user-centric technologies,4058.89
1808,100808,7775,engineer end-to-end networks,1038.54
1809,100809,7897,reintermediate compelling synergies,962.27
1810,100810,436,repurpose bricks-and-clicks partnerships,4347.34
1811,100811,4011,recontextualize out-of-the-box niches,3764.70
1812,100812,2912,extend real-time infomediaries,4252.08
1813,100813,7910,evolve back-end e-markets,2341.76
1814,100814,9071,harness magnetic ROI,947.74
1815,100815,7832,architect viral synergies,3164.16
1816,100816,6814,recontextualize B2B systems,1689.11
1817,100817,8754,seize strategic applications,1793.35
1818,100818,3957,cultivate end-to-end synergies,664.52
1819,100819,290,unleash efficient interfaces,2185.78
1820,100820,9900,maximize turn-key functionalities,3554.76
1821,100821,6959,mesh world-class communities,2302.79
1822,100822,8374,extend cross-platform technologies,1748.84
1823,100823,6099,enable clicks-and-mortar mindshare,2773.76
1824,100824,2419,grow viral e-markets,3834.61
1825,100825,3822,unleash dot-com schemas,2117.11
1826,100826,5971,enable revolutionary channels,821.61
1827,100827,9623,revolutionize cutting-edge systems,1396.40
1828,100828,3811,engage rich experiences,4832.79
1829,100829,9036,recontextualize best-of-breed e-commerce,4865.04
1830,100830,5472,implement compelling architectures,1591.70
1831,100831,0071,synthesize cross-platform bandwidth,4049.83
1832,100832,9004,deliver end-to-end models,2077.49
1833,100833,0489,incubate magnetic solutions,2298.15
1834,100834,898,enhance interactive eyeballs,3527.34
1835,100835,4573,reintermediate web-enabled experiences,2361.74
1836,100836,7814,grow 24/7 bandwidth,4270.75
1837,100837,4673,enhance killer methodologies,929.01
1838,100838,0231,transition plug-and-play niches,4364.06
1839,100839,5733,architect sticky platforms,4806.25
1840,100840,6589,embrace B2B schemas,1566.33
1841,100841,3425,disintermediate world-class schemas,1866.40
1842,100842,4341,evolve frictionless channels,2385.46
1843,100843,2619,expedite bleeding-edge e-commerce,4226.44
1844,100844,8078,target e-business content,2023.28
1845,100845,7898,enable world-class ROI,4909.65
1846,100846,9938,enhance mission-critical markets,3397.23
1847,100847,500,e-enable collaborative mindshare,3573.61
1848,100848,9384,productize compelling architectures,2473.20
1849,100849,2432,transform 24/365 e-tailers,2538.72
1850,100850,400,implement 24/365 users,2024.37
1851,100851,8663,matrix impactful applications,1449.78
1852,100852,7929,benchmark magnetic applications,810.07
1853,100853,2201,visualize leading-edge content,3013.75
1854,100854,5132,benchmark distributed e-business,3324.84
1855,100855,8194,transition compelling communities,4462.66
1856,100856,8293,transform wireless eyeballs,1298.55
1857,100857,4285,strategize compelling web-readiness,3058.90
1858,100858,5842,enhance sticky solutions,2517.19
1859,100859,9194,syndicate distributed bandwidth,1473.80
1860,100860,4875,expedite vertical content,3206.86
1861,100861,9917,redefine cross-media partnerships,4235.30
1862,100862,0407,transform web-enabled e-markets,3825.83
1863,100863,9464,monetize magnetic ROI,2125.27
1864,100864,1453,optimize customized platforms,3572.25
1865,100865,731,embrace B2B action-items,3500.01
1866,100866,7702,evolve 24/365 eyeballs,3299.36
1867,100867,7937,redefine value-added synergies,1658.51
1868,100868,8473,whiteboard dynamic niches,4499.53
1869,100869,4108,orchestrate robust architectures,2933.75
1870,100870,9931,generate real-time channels,1530.03
1871,100871,2096,synthesize e-business infrastructures,3259.47
1872,100872,3799,benchmark scalable web-readiness,1878.66
1873,100873,8585,utilize mission-critical paradigms,3245.44
1874,100874,5583,brand collaborative infrastructures,2673.97
1875,100875,3639,facilitate dynamic platforms,1789.30
1876,100876,696,repurpose turn-key paradigms,4952.72
1877,100877,8769,mesh end-to-end action-items,3212.70
1878,100878,3527,reinvent holistic e-markets,4297.53
1879,100879,7900,unleash mission-critical bandwidth,1654.01
1880,100880,7662,mesh mission-critical infrastructures,1831.28
1881,100881,0912,iterate wireless synergies,3861.01
1882,100882,8182,enable robust solutions,3566.85
1883,100883,9783,scale clicks-and-mortar applications,816.37
1884,100884,2079,seize robust markets,1723.42
1885,100885,8903,empower intuitive deliverables,3085.47
1886,100886,4695,streamline enterprise solutions,2018.51
1887,100887,9384,streamline synergistic channels,4897.71
1888,100888,3613,maximize user-centric deliverables,2557.80
1889,100889,5101,streamline dot-com models,1358.23
1890,100890,8295,aggregate granular partnerships,4728.78
1891,100891,7074,empower frictionless e-tailers,3436.02
1892,100892,4253,empower best-of-breed solutions,3033.55
1893,100893,1229,target B2C e-services,1307.20
1894,100894,704,mesh value-added vortals,975.73
1895,100895,8907,utilize intuitive content,3832.28
1896,100896,4100,exploit intuitive channels,3613.18
1897,100897,4822,recontextualize 24/7 models,4865.82
1898,100898,3823,unleash customized action-items,1496.29
1899,100899,1802,cultivate turn-key interfaces,4439.34
1900,100900,6695,aggregate world-class e-commerce,3851.74
1901,100901,7890,innovate sticky functionalities,3924.60
1902,100902,1743,repurpose global paradigms,1052.78
1903,100903,4696,reintermediate sexy markets,2285.77
1904,100904,7077,envisioneer e-business portals,2131.20
1905,100905,9331,incentivize bleeding-edge functionalities,1068.44
1906,100906,0884,enable open-source communities,2021.39
1907,100907,7749,transition world-class e-commerce,3627.33
1908,100908,5111,extend robust communities,512.25
1909,100909,4682,incentivize strategic paradigms,2131.55
1910,100910,9609,target B2B models,1957.17
1911,100911,8782,engage 24/7 e-tailers,2668.26
1912,100912,3783,incubate turn-key ROI,3031.30
1913,100913,8842,benchmark end-to-end convergence,2088.44
1914,100914,8511,incentivize intuitive paradigms,1745.80
1915,100915,4611,benchmark innovative methodologies,818.02
1916,100916,304,benchmark wireless metrics,3348.95
1917,100917,1641,orchestrate wireless models,3195.39
1918,100918,6991,leverage 24/365 relationships,1424.75
1919,100919,4999,incentivize out-of-the-box supply-chains,3067.37
1920,100920,5059,integrate frictionless mindshare,4041.71
1921,100921,6919,target innovative convergence,3518.25
1922,100922,8137,orchestrate leading-edge solutions,3736.70
1923,100923,8144,seize turn-key e-tailers,3035.84
1924,100924,3528,benchmark world-class initiatives,563.79
1925,100925,5994,architect enterprise action-items,3601.38
1926,100926,5103,monetize web-enabled interfaces,1847.62
1927,100927,7876,aggregate front-end mindshare,4022.14
1928,100928,7838,expedite enterprise models,3834.11
1929,100929,0235,monetize B2C e-business,1683.31
1930,100930,7945,streamline 24/365 methodologies,2689.20
1931,100931,1512,iterate out-of-the-box communities,1920.58
1932,100932,2591,redefine integrated models,4925.84
1933,100933,729,deliver value-added technologies,2707.77
1934,100934,7802,empower sexy bandwidth,3061.27
1935,100935,3521,revolutionize efficient supply-chains,2457.17
1936,100936,9364,cultivate front-end relationships,972.77
1937,100937,8386,synergize collaborative portals,4274.48
1938,100938,2954,productize mission-critical technologies,2160.97
1939,100939,8024,visualize granular portals,3690.38
1940,100940,9815,exploit end-to-end markets,2362.29
1941,100941,4999,scale next-generation users,2015.86
1942,100942,8890,benchmark revolutionary action-items,3898.62
1943,100943,4496,utilize cross-platform e-business,1201.62
1944,100944,3373,monetize virtual vortals,1716.12
1945,100945,9331,recontextualize distributed methodologies,4475.38
1946,100946,1319,incubate clicks-and-mortar experiences,4794.18
1947,100947,3813,synergize killer e-business,2378.03
1948,100948,5359,syndicate B2C content,4607.43
1949,100949,3327,unleash holistic mindshare,576.01
1950,100950,2101,monetize leading-edge e-business,3186.21
1951,100951,0331,recontextualize open-source solutions,3956.24
1952,100952,5214,visualize collaborative ROI,1741.60
1953,100953,1252,orchestrate turn-key convergence,1827.20
1954,100954,5499,architect ubiquitous functionalities,1846.46
1955,100955,4686,generate rich web-readiness,3223.54
1956,100956,5788,monetize customized web services,3309.94
1957,100957,9011,implement B2C e-tailers,4772.37
1958,100958,8607,transition frictionless web-readiness,2595.11
1959,100959,8882,monetize turn-key e-tailers,4125.79
1960,100960,0689,implement e-business supply-chains,1036.54
1961,100961,8403,syndicate impactful metrics,4563.54
1962,100962,5569,drive robust supply-chains,1241.29
1963,100963,9337,enhance cross-media markets,3161.63
1964,100964,4549,deploy integrated action-items,4712.87
1965,100965,6382,monetize distributed systems,1080.91
1966,100966,8709,benchmark dynamic infrastructures,966.27
1967,100967,1240,whiteboard front-end supply-chains,3836.39
1968,100968,0991,benchmark enterprise initiatives,819.12
1969,100969,9813,recontextualize global e-business,3473.07
1970,100970,066,e-enable cross-platform bandwidth,4850.82
1971,100971,0959,deliver value-added mindshare,3633.17
1972,100972,9905,drive end-to-end methodologies,2657.85
1973,100973,3404,incentivize B2C mindshare,4740.05
1974,100974,697,evolve synergistic e-tailers,1172.60
1975,100975,3619,cultivate visionary niches,2214.24
1976,100976,7987,orchestrate rich portals,1780.08
1977,100977,5310,facilitate bleeding-edge e-markets,3331.40
1978,100978,0444,engage seamless e-commerce,3354.79
1979,100979,7063,harness impactful paradigms,2046.38
1980,100980,8795,engage world-class systems,4342.64
1981,100981,7704,expedite intuitive eyeballs,4679.63
1982,100982,9344,engineer viral initiatives,2341.39
1983,100983,7911,empower granular initiatives,3571.46
1984,100984,8059,morph distributed architectures,2302.24
1985,100985,7709,morph value-added technologies,3575.22
1986,100986,9455,productize collaborative ROI,4652.44
1987,100987,1682,cultivate clicks-and-mortar paradigms,528.86
1988,100988,0063,unleash killer technologies,4986.32
1989,100989,3420,facilitate impactful platforms,2309.68
1990,100990,0820,repurpose cross-platform e-markets,3864.72
1991,100991,9341,innovate intuitive content,4956.95
1992,100992,3953,architect one-to-one convergence,2957.41
1993,100993,5369,seize transparent partnerships,1805.75
1994,100994,8456,deploy leading-edge metrics,2778.53
1995,100995,7594,synthesize virtual users,3491.89
1996,100996,1171,innovate wireless action-items,4193.62
1997,100997,9075,maximize dot-com experiences,1515.34
1998,100998,8197,cultivate efficient synergies,4319.95
1999,100999,8212,synthesize e-business users,2570.29
2000,101000,9222,extend seamless models,3339.80
2001,100001,7858,disintermediate bleeding-edge synergies,1089.08
2002,100002,0152,visualize cross-media web-readiness,962.31
2003,100003,3728,revolutionize innovative experiences,1589.75
2004,100004,4261,reintermediate sticky solutions,1889.66
2005,100005,762,engineer open-source e-markets,2556.08
2006,100006,9933,scale leading-edge convergence,587.84
2007,100007,8533,enable transparent architectures,3766.86
2008,100008,3022,transform integrated eyeballs,1954.46
2009,100009,8833,scale compelling models,3200.61
2010,100010,726,leverage frictionless technologies,1036.82
2011,100011,2188,reinvent customized metrics,1563.50
2012,100012,7646,e-enable wireless platforms,2193.81
2013,100013,6013,redefine user-centric infrastructures,2471.12
2014,100014,326,seize compelling paradigms,2444.38
2015,100015,3809,benchmark real-time e-business,1343.21
2016,100016,9983,incubate dynamic e-services,4341.01
2017,100017,0799,whiteboard distributed e-markets,1804.01
